,date,quarter,price,shares_est,market_cap
0,2010-06-30,2010Q2,35.1,3528550.024970867,123852105876
1,2010-09-30,2010Q3,29.8,3528642.7976686093,105153555371
2,2010-12-31,2010Q4,27.9,3528532.041106191,98446043947
3,2011-03-31,2011Q1,19.4,3528620.752316918,68455242595
4,2011-06-30,2011Q2,31.9,3528462.441314554,112557951878
5,2011-09-30,2011Q3,20.4,3528580.558119719,71983043386
6,2011-12-30,2011Q4,35.0,3528450.6642040205,123495773247
7,2012-03-30,2012Q1,19.0,3528466.341101564,67040860481
8,2012-06-29,2012Q2,17.4,3634343.4343434335,63237575758
9,2012-09-28,2012Q3,25.5,3634463.690330975,92678824103
10,2013-03-29,2013Q1,18.5,3634401.569653368,67236429039
11,2013-06-28,2013Q2,17.2,4031397.174254317,69340031397
12,2013-09-30,2013Q3,25.0,4031128.4046692606,100778210117
13,2013-12-31,2013Q4,19.0,4434345.201644651,84252558831
14,2014-03-31,2014Q1,27.7,4434463.986599665,122834652429
15,2014-06-30,2014Q2,32.5,5099385.316665515,165730022792
16,2014-09-30,2014Q3,53.3,5099585.062240664,271807883817
17,2014-12-31,2014Q4,55.4,5099400.273142925,282506775132
18,2015-03-31,2015Q1,60.7,5150614.0550375255,312642273141
19,2015-06-30,2015Q2,39.5,5150451.887293993,203442849548
20,2015-09-30,2015Q3,38.9,7726010.905743219,300541824233
21,2015-12-31,2015Q4,43.5,7725539.026148503,336060947637
22,2016-03-31,2016Q1,40.6,7725764.4991212655,313666038664
23,2016-06-30,2016Q2,36.6,7725625.183877611,282757881730
24,2016-09-30,2016Q3,47.4,7725562.003493154,366191638966
25,2016-12-30,2016Q4,45.0,11564975.934838949,520423917068
26,2017-03-31,2017Q1,52.3,11518423.068886258,602413526503
27,2017-06-30,2017Q2,48.4,11518277.986073917,557484654526
28,2017-09-29,2017Q3,43.5,11518417.462482946,501051159618
29,2017-12-29,2017Q4,32.6,16125468.945393914,525690287620
30,2018-03-30,2018Q1,32.7,16125207.756232686,527294293629
31,2018-06-29,2018Q2,32.0,16126086.956521738,516034782609
32,2018-09-28,2018Q3,29.5,14825527.426160336,437353059072
33,2018-12-28,2018Q4,26.7,14525366.10878661,387827275105
34,2019-03-29,2019Q1,29.8,14525633.02981165,432863864288
35,2019-06-28,2019Q2,30.1,16704314.88378066,502799878002
36,2019-09-30,2019Q3,35.5,16703872.14137214,592987461019
37,2019-12-31,2019Q4,37.5,16703873.566780291,626395258754
38,2020-03-31,2020Q1,31.0,16704212.837131508,517830597951
39,2020-06-30,2020Q2,37.2,16703885.159962766,621384527951
40,2020-09-30,2020Q3,50.5,17004312.08731977,858717760410
41,2020-12-31,2020Q4,55.9,17003852.17286626,950515336463
42,2021-03-31,2021Q1,79.5,17003868.319254756,1351807531381
43,2021-06-30,2021Q2,67.3,17004084.07958335,1144374858556
44,2021-09-30,2021Q3,59.6,17004066.555965975,1013442366736
45,2021-12-31,2021Q4,68.3,21023532.099611606,1435907242403
46,2022-03-31,2022Q1,63.1,21023124.35765673,1326559146968
47,2022-06-30,2022Q2,42.9,25228378.836696625,1082297452094
