,quarter,amihud,ln_amihud
0,2010Q4,3.269121633551176,1.1845213352331567
1,2011Q1,12.188380932266275,2.500483115333623
2,2011Q2,26.574724010924335,3.279960538884313
3,2011Q3,19.366401069126898,2.963539660937036
4,2011Q4,38.64644530543789,3.6544547994050416
5,2012Q1,18.610893095224924,2.923747059573867
6,2012Q2,6.322689073901062,1.8441446040418563
7,2012Q3,6.278690726732812,1.8371614757401753
8,2012Q4,6.8584904807322165,1.9254873709835085
9,2013Q1,3.811435372208117,1.3380058563029922
10,2013Q2,10.124016428921292,2.314910465451345
11,2013Q3,27.31124481005985,3.3072985151886907
12,2013Q4,2.524331200567169,0.9259761565802807
13,2014Q1,2.745483949697071,1.0099573616796624
14,2014Q2,22.1187673740015,3.0964264505988215
15,2014Q3,2.6838953700536785,0.9872692355081832
16,2014Q4,2.359864262967711,0.85860410169178
17,2015Q1,0.8246458629107728,-0.19280124188250036
18,2015Q2,0.5779625759529555,-0.5482461598922047
19,2015Q3,1.1554863801800812,0.14452136371352944
20,2015Q4,0.617978506905888,-0.4813016005986682
21,2016Q1,0.6305672054244171,-0.4611355385764718
22,2016Q2,0.13520075278475288,-2.0009945474542117
23,2016Q3,0.44607426616580803,-0.8072698247575002
24,2016Q4,0.6777617456946117,-0.38895946032990747
25,2017Q1,0.8685123011738638,-0.14097352970080523
26,2017Q2,1.7375290716892344,0.5524640302243063
27,2017Q3,2.3297456137310086,0.8457590829609664
28,2017Q4,0.9632468821399771,-0.03744553229400542
29,2018Q1,1.5045993017541703,0.4085266180698171
30,2018Q2,0.34915775198355636,-1.052231447491894
31,2018Q3,1.1536715432971834,0.14294950304682225
32,2018Q4,5.683880416129647,1.7376341713312098
33,2019Q1,16.901033516907336,2.8273747749057345
34,2019Q2,7.526630036670193,2.0184474033458413
35,2019Q3,40.89302721094488,3.7109595646747557
36,2019Q4,0.3859710145003168,-0.9519930043049404
37,2020Q1,22.060070366973463,3.09376920361961
38,2020Q2,2.7325637971773586,1.005240288344903
39,2020Q3,1.0035802109127812,0.003573817213674383
40,2020Q4,4.100872052494517,1.4111996468241021
41,2021Q1,0.8514889375091377,-0.16076877073226972
42,2021Q2,1.4342472019071226,0.360640113587794
43,2021Q3,0.842114165448896,-0.1718396855119729
44,2021Q4,0.14542133329538182,-1.928120003218969
45,2022Q1,0.20109727579518918,-1.6039665288134894
46,2022Q2,0.9300979137021941,-0.07246541482601315
47,2022Q3,2.1536433977387,0.7671610115183489
