,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc
0,2002Q2,46056.0,12469.0,3693640.227764857,,
1,2003Q3,46035.0,11269.0,4085100.71878605,391460.4910211931,9.582639889905128
2,2004Q4,45814.0,11773.0,3891446.5301962118,-193654.18858983833,-4.976406256315028
3,2005Q1,44021.0,10776.0,4085096.510764662,193649.9805684504,4.74040160515577
4,2005Q2,46256.0,11323.0,4085136.4479378257,39.93717316351831,0.0009776215231116349
5,2005Q3,47798.0,11700.0,4085299.1452991455,162.69736131979153,0.003982507902928074
6,2005Q4,49468.0,12109.0,4085225.865059047,-73.28024009848014,-0.0017937867456790167
7,2006Q1,46468.0,13276.0,3500150.6477854773,-585075.2172735697,-16.71571529767563
8,2006Q2,48722.0,13920.0,3500143.6781609193,-6.969624557998031,-0.00019912395601028818
9,2006Q3,51559.0,14731.0,3500033.942027018,-109.73613390140235,-0.0031352877063200568
10,2006Q4,52748.0,15071.0,3499966.823701148,-67.11832587001845,-0.0019176846310515053
11,2007Q1,75730.0,15146.0,5000000.0,1500033.176298852,30.00066352597704
12,2007Q2,76826.0,15365.0,5000065.0829808,65.08298080042005,0.0013016426730513811
13,2007Q3,78068.0,15614.0,4999871.909824517,-193.17315628379583,-0.003863562102545458
14,2007Q4,81468.0,16294.0,4999877.255431447,5.345606930553913,0.00010691476325237573
15,2008Q1,76546.0,15309.0,5000065.321052975,188.06562152784318,0.0037612632926211057
16,2008Q2,79582.0,15916.0,5000125.6597134955,60.338660520501435,0.0012067428826170502
17,2008Q3,82815.0,16563.0,5000000.0,-125.65971349552274,-0.002513194269910455
18,2008Q4,85135.0,17027.0,5000000.0,0.0,0.0
19,2009Q1,79329.0,15866.0,4999936.972141687,-63.027858313173056,-0.001260573056507461
20,2009Q2,81046.0,16209.0,5000061.6941205505,124.72197886370122,0.0024944087992025926
21,2009Q3,84627.0,16926.0,4999822.757887274,-238.9362332765013,-0.00477889406978631
22,2009Q4,85540.0,17108.0,5000000.0,177.24211272597313,0.0035448422545194627
23,2010Q1,88521.0,17704.0,5000056.484410303,56.48441030271351,0.00112967544424401
24,2010Q2,85131.0,17026.0,5000058.733701398,2.2492910949513316,4.498529346846786e-05
25,2010Q3,88364.0,17673.0,4999943.4165110625,-115.31719033513218,-0.0023063699071938695
26,2010Q4,93949.0,18790.0,4999946.780202235,3.3636911725625396,6.727453951872838e-05
27,2011Q1,98546.0,19709.0,5000050.738241413,103.95803917758167,0.002079139685173378
28,2011Q2,100200.0,20040.0,5000000.0,-50.73824141267687,-0.0010147648282535374
29,2011Q3,98704.0,19741.0,4999949.344004863,-50.6559951370582,-0.001013130166964526
30,2011Q4,115214.0,23043.0,4999956.6028728895,7.258868026547134,0.00014517862059795303
31,2012Q1,121128.0,24226.0,4999917.444068356,-39.158804533071816,-0.0007831890220413099
32,2012Q2,95845.0,19169.0,5000000.0,82.55593164358288,0.0016511186328716577
33,2012Q3,97766.0,19553.0,5000051.143047103,51.143047102726996,0.0010228504797164873
