,date,quarter,price,shares_est,market_cap
0,2018-12-28,2018Q4,14.6,25000082.2639026,365001201053
1,2019-03-29,2019Q1,15.1,24999919.008666072,377498777031
2,2019-06-28,2019Q2,17.3,25000849.48644683,432514696116
3,2019-09-30,2019Q3,16.6,27999588.1383855,464793163097
4,2019-12-31,2019Q4,16.7,48000425.170068026,801607100340
5,2020-03-31,2020Q1,22.0,47998153.43293604,1055959375525
6,2020-07-31,2020Q2,18.2,47998937.734924,873580666776
7,2020-12-31,2020Q4,34.1,53758009.543285616,1833148125426
8,2021-03-31,2021Q1,27.9,53759534.84589738,1499891022201
9,2021-06-30,2021Q2,27.0,53761432.8078664,1451558685812
10,2021-09-30,2021Q3,27.0,60209288.35093141,1625650785475
11,2021-12-31,2021Q4,26.25,60210084.03361344,1580514705882
12,2022-03-31,2022Q1,27.65,60213026.32638274,1664890177924
13,2022-06-30,2022Q2,26.0,60213094.406950586,1565540454581
