quarter,amihud,ln_amihud
2006Q4,3.020192685335442,1.1053206324426537
2007Q1,2.2201777691092115,0.7975872688535828
2007Q2,2.113275112065546,0.748238929905732
2007Q3,2.1950080981355145,0.7861857358759164
2007Q4,1.431381404321566,0.35863999498574867
2008Q1,3.0808401597282424,1.125202338920566
2008Q2,2.695461479898269,0.9915694252855947
2008Q3,2.0770456709403446,0.7309465335498372
2008Q4,4.194411840343496,1.4337531251654632
2009Q1,9.129426926751373,2.2115029244825886
2009Q2,2.4319482226618123,0.8886926738533589
2009Q3,3.785780247671273,1.331252007698235
2009Q4,0.8983772847981852,-0.10716515994012302
2010Q1,0.7459737162690516,-0.29306491228237763
2010Q2,0.5385101578339555,-0.6189489193621988
2010Q3,1.142209356758301,0.13296441908891304
2010Q4,2.6062208592003073,0.9579012253802811
2011Q1,1.6915531726781503,0.525647143966631
2011Q2,7.222375564458292,1.9771839243359393
2011Q3,5.184773462056749,1.6457261497061324
2011Q4,7.146926526674991,1.9666824078820737
2012Q1,1.6825981085847104,0.5203390920311929
2012Q2,2.6720059705826293,0.9828294901713899
2012Q3,10.60978928881625,2.36177709275067
2012Q4,18.45150880426659,2.9151461451519265
2013Q1,10.26853170424604,2.329084044317814
2013Q2,9.447419497631818,2.245741635181844
2013Q3,1.6038412345056006,0.47240152356383636
2013Q4,14.990289197289684,2.7074026046095048
2014Q1,9.816672169951978,2.2840821820356423
2014Q2,6.737024703756375,1.9076183888496943
2014Q3,11.244353407692644,2.4198660833305556
2014Q4,12.8719126218309,2.5550476214314064
2015Q1,9.759775789356414,2.278269427759125
2015Q2,11.042166483273956,2.4017212610235004
2015Q3,8.210292387849456,2.1053885364537503
2015Q4,9.448740743867859,2.2458814780093084
2016Q1,2.399866776209635,0.8754132259005156
2016Q2,1.350361732129321,0.3003725062836448
2016Q3,9.279085860363422,2.227763035519677
2016Q4,9.962681675092073e-15,-32.23993011506681
2017Q1,2.0681376298846176e-11,-24.60178751633424
2017Q2,0.642683743081878,-0.44210252164726865
2017Q3,3.216504811579512e-14,-31.067895994143505
2017Q4,1.255020080321285e-13,-29.706454636210847
2018Q1,1.2442453651860146e-13,-29.71507699515913
2018Q3,23.089622641533115,3.139383280293624
2018Q4,8.755797333111527,2.1697160333342143
2019Q1,6.211266390622101,1.8263648027913826
2020Q1,54.291283765023664,3.9943636940740306
2020Q2,29.459240171413683,3.3830076188286053
2020Q3,26.630118615362473,3.2820428540165394
2020Q4,23.949438107374537,3.175944862511752
2021Q1,19.78169783413298,2.984757158412442
2021Q2,4.258985200884074,1.4490309161484871
2021Q3,9.03423793897611,2.2010215750498494
2021Q4,10.550007756929837,2.356126595175818
2022Q1,13.734863429299242,2.6199373762360074
2022Q2,8.503722616921007,2.140504022553884
2022Q3,18.286047446684712,2.9061383344388965
