quarter,amihud,ln_amihud
2008Q4,3.287879591118721,1.1902428558173939
2009Q1,5.452480300832732,1.6960706062182955
2009Q2,0.8527907269236049,-0.1592410993121279
2009Q3,5.793562915146055,1.7567474590052414
2009Q4,0.4039734624253123,-0.9064060902445354
2010Q1,3.0992068692966157,1.1311462301422655
2010Q2,0.09770673543772497,-2.3257847823124673
2010Q3,0.08529009043939521,-2.4616970042765467
2010Q4,6.814869466786705,1.9191069111553316
2011Q1,8.886383456963829,2.1845201565157897
2011Q2,10.565858586400603,2.3576279148176744
2011Q3,23.916570373002678,3.1745715397475998
2011Q4,44.659838561981445,3.799074631581955
2012Q1,22.568647225134406,3.1165616521760215
2012Q2,8.143349929623698,2.097201634621202
2012Q3,17.226695138488264,2.8464602235808925
2012Q4,11.898098005771182,2.476378555895277
2013Q1,21.746271184585744,3.0794423030480513
2013Q2,13.241996211564622,2.5833933104102274
2013Q3,23.96350351769529,3.1765319861676056
2013Q4,43.2966819616692,3.7680760030115303
2014Q1,25.29526876933282,3.230617373081118
2014Q2,49.17021372731179,3.8952880281158815
2014Q3,15.940316621042289,2.7688515364673236
2014Q4,24.584578539524177,3.202119357724248
2015Q1,67.0708218556052,4.2057491037357675
2015Q2,24.34199656113936,3.1922031121796315
2015Q3,15.618706265048209,2.7484693154402278
2015Q4,0.1907051282686976,-1.6570268749245596
2016Q1,32.45114938505028,3.4797358627092683
2016Q2,10.03590121799926,2.3061687856896196
2016Q3,18.82350230120852,2.935106211488222
2016Q4,30.379860169794664,3.4137798944511313
2017Q1,1.6288663684535407e-09,-20.235381543562138
2017Q2,2.646671691956103,0.9733028853131005
2017Q3,0.7831458630942609,-0.24443631286398515
2017Q4,13.22751322775402,2.5822989958148534
2018Q1,12.255676382593819,2.505989207835149
2018Q2,2.467305367637823,0.9031266108508402
2018Q3,0.048419367747148855,-3.0278553852371783
2018Q4,7.638888888888889e-14,-30.202939142706178
2019Q1,19.841269841808263,2.9877641039319505
2019Q2,1.2723508274317934,0.24086623461936804
2019Q3,1.1648947896731582e-12,-27.47839034228244
2019Q4,4.124561765312435e-14,-30.819231526485865
2020Q1,0.03354804110310807,-3.3947768046577873
2020Q2,0.004811689121341287,-5.3367070878317335
2020Q3,18.51767676915708,2.9187257769192594
2020Q4,36.51822784383593,3.5978115289150767
2021Q1,14.219978935384786,2.6546479430367813
2021Q2,6.437325096350507,1.8621130961218066
2021Q3,0.6066672742362356,-0.4997747860916068
2021Q4,1.1755683703466404,0.16175175008553527
2022Q1,3.494405906426618,1.2511633773818358
2022Q2,13.57546185817242,2.6082638879427074
2022Q3,5.101441676205278,1.6295231813922402
