,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc
0,2012Q2,290338.0,11017.0,26353635.290914044,,
1,2012Q3,295467.0,11212.0,26352747.056724936,-888.2341891080141,-0.003370556349196037
2,2012Q4,301661.0,11447.0,26352843.539792087,96.48306715115905,0.0003661201380620357
3,2013Q1,288009.0,10929.0,26352731.265440572,-112.27435151487589,-0.00042604445961969196
4,2013Q2,291486.0,11060.0,26354972.87522604,2241.6097854673862,0.008505452826986303
5,2013Q3,290978.0,11041.0,26354315.73227063,-657.1429554112256,-0.002493492762578388
6,2013Q4,510515.0,19372.0,26353241.792277515,-1073.9399931132793,-0.0040751722371703955
7,2014Q1,496860.0,18853.0,26354426.351243835,1184.558966320008,0.004494724910846337
8,2014Q2,498104.0,18901.0,26353314.63943707,-1111.7118067666888,-0.004218489484063004
9,2014Q3,492151.0,18675.0,26353467.2021419,152.56270483136177,0.0005789094226620856
10,2014Q4,520193.0,19739.0,26353564.01033487,96.80819297209382,0.000367343836052419
11,2015Q1,526706.0,19986.0,26353747.623336334,183.61300146207213,0.0006967244434695967
12,2015Q2,526868.0,19992.0,26353941.576630652,193.95329431816936,0.0007359555448440295
13,2015Q3,543401.0,20619.0,26354381.880789563,440.30415891110897,0.001670705694797793
14,2015Q4,544719.0,20669.0,26354395.471479025,13.590689461678267,5.156896684041278e-05
15,2016Q1,543708.0,20631.0,26353933.401192382,-462.07028664276004,-0.0017533256975668524
16,2016Q2,539669.0,20478.0,26353598.984275807,-334.4169165752828,-0.0012689610886726201
17,2016Q3,519293.0,19705.0,26353362.09083989,-236.8934359177947,-0.0008989116269158538
18,2016Q4,553052.0,20986.0,26353378.44277137,16.351931482553482,6.204871044546758e-05
19,2017Q1,549591.0,20854.0,26354224.609187685,846.1664163134992,0.003210742979015616
20,2017Q2,586757.0,22265.0,26353334.83045138,-889.7787363044918,-0.003376342091158607
21,2017Q3,581434.0,22063.0,26353351.765399083,16.934947703033686,6.426107712518226e-05
22,2017Q4,811288.0,30784.0,26354209.979209978,858.2138108946383,0.0032564581202458986
23,2018Q1,781531.0,29655.0,26354105.547125272,-104.43208470568061,-0.00039626495582989783
24,2018Q2,798640.0,30305.0,26353407.028543144,-698.5185821279883,-0.0026505816928013484
25,2018Q3,812637.0,30836.0,26353515.371643532,108.34310038760304,0.0004111144143759302
26,2018Q4,799558.0,30339.0,26354131.64573651,616.2740929797292,0.0023384344483967394
27,2019Q1,804491.0,30527.0,26353424.837029517,-706.8087069950998,-0.00268203738742129
28,2019Q2,911435.0,34585.0,26353476.94087032,52.10384080186486,0.0001977114477864572
29,2019Q3,944496.0,11970.0,78905263.15789473,52551786.217024416,66.60111647034844
30,2019Q4,1020873.0,12938.0,78905008.50208688,-254.65580785274506,-0.0003227371908159796
31,2020Q1,1005173.0,12739.0,78905173.09050946,164.58842258155346,0.00020859015465660234
32,2020Q2,1010225.0,12803.0,78905334.6871827,161.5966732352972,0.0002047981595616333
33,2020Q3,1005212.0,12739.0,78908234.55530262,2899.8681199252605,0.0036749879607215086
34,2020Q4,990545.0,12553.0,78909025.73090097,791.1755983531475,0.0010026427154876418
35,2021Q1,983755.0,12467.0,78908719.01820807,-306.7126929014921,-0.0003886930325541321
36,2021Q2,974495.0,0.0,inf,inf,
37,2021Q3,968846.0,12278.0,78909105.71754357,-inf,-inf
38,2021Q4,987502.0,12515.0,78905473.43188174,-3632.285661831498,-0.004603338024411211
39,2022Q1,983999.0,12470.0,78909302.3255814,3828.8936996608973,0.004852271642021119
40,2022Q2,979978.0,12419.0,78909574.03977776,271.7141963541508,0.0003443361590282842
