quarter,quarter,change_perc_mean,change_perc_stdv
2015Q1,2015Q1,0.716981132075472,3.747677529486998
2015Q2,2015Q2,0.09557377049180328,1.2371439212828932
2015Q3,2015Q3,0.48399999999999993,1.6089367607211913
2015Q4,2015Q4,0.20606060606060594,1.907155658031799
2016Q1,2016Q1,-0.1698305084745763,1.5783497400170237
2016Q2,2016Q2,-0.15080645161290315,1.5445114866574188
2016Q3,2016Q3,-0.1789230769230769,1.160526716459119
2016Q4,2016Q4,-0.07538461538461537,2.4705743745907784
2017Q1,2017Q1,-0.01610169491525422,0.8171017261388857
2017Q2,2017Q2,-0.01516129032258063,0.9156431797241528
2017Q3,2017Q3,0.11953124999999999,0.7621574009152184
2017Q4,2017Q4,0.5069230769230768,2.044450509211554
2018Q1,2018Q1,-0.14736842105263162,2.3449143498794736
2018Q2,2018Q2,-0.07500000000000002,1.177280486656555
2018Q3,2018Q3,-0.18515625000000008,1.5109042726890936
2018Q4,2018Q4,-0.12400000000000004,1.21823489114374
2019Q1,2019Q1,-0.0032758620689655278,1.4830272358301972
2019Q2,2019Q2,-0.019672131147541006,1.3280059829347088
2019Q3,2019Q3,0.08015384615384619,0.8197436571645665
2019Q4,2019Q4,-0.016515151515151538,0.685099638849354
2020Q1,2020Q1,-0.7325423728813558,2.641624756836633
2020Q2,2020Q2,0.5645161290322581,1.7771977181067358
2020Q3,2020Q3,0.07338461538461544,1.8717724528864654
2020Q4,2020Q4,0.0706060606060606,0.6264917674893539
2021Q1,2021Q1,0.02824561403508773,1.3272852567862743
2021Q2,2021Q2,-0.002419354838709678,0.6753813385089451
2021Q3,2021Q3,0.26015625000000003,1.0037097730578028
2021Q4,2021Q4,-0.022424242424242454,0.7719467112059776
2022Q1,2022Q1,0.008103448275862067,0.920647096791168
2022Q2,2022Q2,0.23387096774193553,1.851866010483117
2022Q3,2022Q3,-0.019687499999999993,0.8497786243001529
