quarter,amihud,ln_amihud
2010Q2,0.06973298856812622,-2.663081779523428
2010Q3,0.19292172143494665,-1.645470760770447
2010Q4,1.4563274813659506,0.37591784300468634
2011Q1,11.036059132651479,2.401168014500478
2011Q2,20.823831639297495,3.0360980827238095
2011Q3,18.83799618980809,2.935875904139648
2011Q4,47.766058251955954,3.8663153088613655
2012Q1,15.459365819039565,2.7382150215572008
2012Q2,25.44800112193921,3.2366371985343623
2012Q3,59.812906038941186,4.091221457719973
2012Q4,32.467208646039175,3.480230615250877
2013Q1,66.4834956301318,4.196953730845507
2013Q2,61.54604619500687,4.119785613280513
2013Q3,92.39504827383824,4.526073387101661
2013Q4,50.12103285781883,3.9144407375134334
2014Q1,14.784317540733804,2.693566993343841
2014Q2,35.43122945069727,3.567593619113516
2014Q3,21.935091460561768,3.088087704227071
2014Q4,55.29456629919771,4.012674645096577
2015Q1,17.318812426308156,2.851793334173108
2015Q2,33.737346163804816,3.518605418535426
2015Q3,40.71679237539936,3.7066405964332323
2015Q4,25.401025597979224,3.234789551082524
2016Q1,21.357099650085857,3.061384220700478
2016Q2,9.617388806236356,2.263572793969612
2016Q3,4.971746553013152,1.603771197492636
2016Q4,10.324615710754987,2.3345309188571033
2017Q1,24.776303667770417,3.2098876991251104
2017Q2,12.378454662868432,2.515957434171783
2017Q3,20.4373451804179,3.0173638733587076
2017Q4,16.15489306702254,2.7822229800668445
2018Q1,3.035012025078899,1.1102153866383402
2018Q2,0.2437415773094743,-1.4116467243290032
2018Q3,0.8766666667144162,-0.1316284424239694
2018Q4,0.0453595378411763,-3.093134808301135
2019Q1,4.613527605354025,1.5289927716219152
2019Q2,22.17078894553867,3.0987756091718026
2019Q3,2.175257731969072,0.7771471549774228
2020Q1,0.03511235955363249,-3.3492020864563217
2020Q3,1.1627906976744185e-10,-22.875028040205873
2020Q4,20.028300559409256,2.997146301315813
2021Q1,17.899824751085877,2.884790922356653
2021Q2,11.350201817187203,2.429235525019301
2021Q3,25.951759163585844,3.2562393978184967
2021Q4,8.354551670344126,2.1228065005650114
2022Q1,19.41501033121626,2.9660464953089725
2022Q2,24.95847348355564,3.217213383119576
2022Q3,28.831575970140005,3.361471174399772
