,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc
3,2016Q4,147638.0,13648.0,10817555.685814772,,
4,2017Q1,177432.0,13046.0,13600490.571822781,2782934.8860080093,20.4620184199358
5,2017Q2,223024.0,16399.0,13599853.64961278,-636.9222100004554,-0.004683301941404274
6,2017Q3,250107.0,18390.0,13600163.13213703,309.4825242497027,0.002275579500354661
7,2017Q4,210977.0,15513.0,13600012.892412815,-150.23972421512008,-0.0011047028072961307
8,2018Q1,317302.0,23331.0,13600017.1445716,4.252158785238862,3.1265834006217386e-05
9,2018Q2,553469.0,19873.0,27850299.401197605,14250282.256626004,51.167429302441256
10,2018Q3,595120.0,21369.0,27849688.801534932,-610.5996626727283,-0.0021924828928037254
11,2018Q4,604512.0,21706.0,27849995.3929789,306.59144396707416,0.0011008671263348473
12,2019Q1,539477.0,19371.0,27849723.813948687,-271.5790302120149,-0.0009751587916142747
13,2019Q2,549618.0,19735.0,27849911.325057004,187.5111083164811,0.0006732915811756083
14,2019Q3,567119.0,20363.0,27850464.077002406,552.7519454024732,0.0019847135899574097
15,2019Q4,565642.0,20310.0,27850418.51304776,-45.56395464763045,-0.00016360240556630775
16,2020Q1,558533.0,20055.0,27850062.32859636,-356.1844513975084,-0.001278935921919928
17,2020Q2,549874.0,19744.0,27850182.33387358,120.00527722015977,0.0004308958403988613
18,2020Q3,570172.0,20473.0,27849948.712938994,-233.620934586972,-0.0008388558880125782
19,2020Q4,573249.0,17899.0,32026873.009665344,4176924.2967263497,13.041936049972165
20,2021Q1,593462.0,18530.0,32027091.203453857,218.19378851354122,0.0006812788183836403
21,2021Q2,614603.0,0.0,32027091.203453857,inf,
22,2021Q3,628129.0,17054.0,36831769.672804035,-inf,-inf
23,2021Q4,649454.0,17633.0,36831735.94963988,-33.72316415607929,-9.156007254773182e-05
24,2022Q1,574523.0,15599.0,36830758.38194756,-977.5676923170686,-0.002654215485272818
25,2022Q2,1061734.0,14413.0,73665024.63054188,36834266.248594314,50.00238095803561
