quarter,amihud,ln_amihud
2018Q3,0.019975858977467044,-3.9132307856277495
2018Q4,0.041650255931324286,-3.1784477655784578
2019Q1,0.059692755725627,-2.8185446105757994
2019Q2,0.010155118703526922,-4.589777394847558
2019Q3,0.07729198733112436,-2.560164985538671
2019Q4,1.2916054302855944,0.25588596420221466
2020Q1,1.8127402210927916,0.5948396347399362
2020Q2,1.0681616362009148,0.06593907384395152
2020Q3,0.8958497625930976,-0.10998255574369104
2020Q4,0.5157566153971752,-0.6621203003613652
2021Q1,0.40494382697459896,-0.9040069203233205
2021Q2,0.10245963744768634,-2.2782863389539534
2021Q3,0.24133548796416274,-1.4215672472760863
2021Q4,0.04677546424744034,-3.0623964817522564
2022Q1,0.07843274517737937,-2.545513770745989
2022Q2,0.15220833284029744,-1.8825050857740175
2022Q3,0.3869912493846996,-0.949353197617042
