quarter,amihud,ln_amihud
2008Q2,2.6781473423051607,0.9851252652868886
2008Q3,2.208458805039247,0.792294898966393
2008Q4,1.9846441955276481,0.6854396514869969
2009Q1,2.1983969775778616,0.7877284482168283
2009Q2,1.9602052517747468,0.6730491880528768
2009Q3,0.10232045724599385,-2.2796456529373885
2009Q4,0.21272479025283414,-1.5477560132484869
2010Q1,0.9181742853838493,-0.08536805302220196
2010Q2,0.05454811978978262,-2.908672034945428
2010Q3,0.03812976833297553,-3.266759980846424
2010Q4,0.18724210859120222,-1.6753528011780743
2011Q1,2.080331462907282,0.7325272381841845
2011Q2,6.128113555535599,1.8128869628696684
2011Q3,14.867947966814302,2.699207752752685
2011Q4,30.27610935530251,3.410358931387237
2012Q1,5.893014358709925,1.7737676424233024
2012Q2,3.8840324651274583,1.3568739090778366
2012Q3,22.75137086403003,3.1246254013410955
2012Q4,43.80795780168975,3.779815485849771
2013Q1,38.84180222701204,3.659497043660006
2013Q2,51.72504474099615,3.9459420886094083
2013Q3,37.42788910795775,3.6224161245995563
2013Q4,16.553746528980692,2.8066124525772627
2014Q1,14.86933472486001,2.6993010200536074
2014Q2,43.76180138394677,3.7787613223475174
2014Q3,25.702919882519968,3.246604599553416
2014Q4,53.27671360523672,3.975499342746352
2015Q1,37.3793721816317,3.6211190063173944
2015Q2,15.102392994200958,2.7148532077019643
2015Q3,46.331465625115094,3.8358213334007876
2015Q4,91.17661359693403,4.5127984343383485
2016Q1,42.235952314496075,3.7432718089185353
2016Q2,58.362608951240716,4.066675427097467
2016Q3,36.87059288329616,3.607414292488237
2016Q4,160.19230769249998,5.076375016580662
2017Q1,168.77192982473682,5.128548275826241
2017Q2,82.69275420519098,4.415131982776329
2017Q3,108.79090909102726,4.689427774782186
2017Q4,55.5555555556111,4.017383521086972
2018Q1,47.455665069503326,3.8597959082246005
2018Q2,142.82703703745827,4.961634366980082
2018Q3,95.70877497786687,4.561309986814095
2018Q4,270.5151515154697,5.6003281097140585
2019Q2,60.60000000006666,4.104294893076369
2020Q1,370.3703703707407,5.914503505972854
2020Q2,296.4000000004,5.6917098934232815
2020Q3,23.433547025993587,3.154168629281621
2020Q4,35.32553823790799,3.5646061651964236
2021Q1,17.578016345429518,2.8666490500219575
2021Q2,8.056881673743568,2.0865265925439336
2021Q3,9.300367459638188,2.2300539111676927
2021Q4,0.46232355442648243,-0.771490298763541
2022Q1,2.885456496196122,1.0596831183600717
2022Q2,27.602579490362796,3.317909228151763
2022Q3,36.9612992661916,3.6098713994616705
