quarter,quarter,change_perc_mean,change_perc_stdv
2009Q3,2009Q3,-0.10244897959183676,4.170513822566434
2009Q4,2009Q4,0.0701515151515152,4.494505874243914
2010Q1,2010Q1,0.31931034482758625,4.365000698164758
2010Q2,2010Q2,0.2885483870967741,3.3104275622887886
2010Q3,2010Q3,0.34984375,4.375289738138347
2010Q4,2010Q4,0.29712121212121223,3.715141477853327
2011Q1,2011Q1,0.24017543859649118,3.35513811256496
2011Q2,2011Q2,0.042131147540983696,3.5966818572836914
2011Q3,2011Q3,-0.09015384615384615,2.8245776743544404
2011Q4,2011Q4,-0.01246153846153851,2.78418470492779
2012Q1,2012Q1,0.8767796610169495,3.5945487658291713
2012Q2,2012Q2,0.04048387096774199,2.7713809231224538
2012Q3,2012Q3,-0.11343750000000001,2.6670899775621932
2012Q4,2012Q4,0.060615384615384585,2.440811133698102
2013Q1,2013Q1,0.046724137931034436,2.4432344021026036
2013Q2,2013Q2,0.30836065573770494,2.235483676469046
2013Q3,2013Q3,-0.6129411764705881,3.3364484196583946
2013Q4,2013Q4,0.25258620689655176,3.863779878380541
2014Q1,2014Q1,0.6873214285714283,3.595362918119257
2014Q2,2014Q2,-0.14032786885245901,3.0458753351667323
2014Q3,2014Q3,0.1109375,2.51215187511639
2014Q4,2014Q4,0.0387878787878788,1.3643758958152206
2015Q1,2015Q1,0.49142857142857144,2.4905059205430007
2015Q2,2015Q2,-0.21918032786885241,2.761481061002089
2015Q3,2015Q3,-0.054461538461538596,4.215224278867478
2015Q4,2015Q4,0.042727272727272704,2.9398663211129152
2016Q1,2016Q1,-0.26186440677966105,2.8097916689101345
2016Q2,2016Q2,0.4469354838709678,2.9239080005652425
2016Q3,2016Q3,0.06307692307692306,3.0986982766341393
2016Q4,2016Q4,-0.26630769230769236,2.1288307891530867
2017Q1,2017Q1,-0.13254237288135592,2.0176732871957337
2017Q2,2017Q2,0.23048387096774192,3.6585634677119616
2017Q3,2017Q3,0.1575,3.002685041811322
2017Q4,2017Q4,-0.2949230769230769,2.608656935975941
2018Q1,2018Q1,0.046610169491525424,4.143435859853798
2018Q2,2018Q2,0.23048387096774192,2.771881900483387
2018Q3,2018Q3,-0.010156249999999999,2.23421268557959
2018Q4,2018Q4,0.28215384615384614,2.508498986139229
2019Q1,2019Q1,0.5212068965517241,1.8091231544651067
2019Q2,2019Q2,0.29934426229508204,2.2005770976817716
2019Q3,2019Q3,0.02707692307692308,3.0761454792670953
2019Q4,2019Q4,-0.11848484848484847,0.9189211775425197
2020Q1,2020Q1,-0.6001694915254236,2.2562514621452316
2020Q2,2020Q2,0.8655737704918034,4.0375064600939705
2020Q3,2020Q3,0.23446153846153836,4.775279779358885
2020Q4,2020Q4,-0.09151515151515151,5.224225593675397
2021Q1,2021Q1,0.1789655172413793,2.5917803199461664
2021Q2,2021Q2,0.8396774193548387,4.135752936679396
2021Q3,2021Q3,0.7442857142857143,5.871385700674326
2021Q4,2021Q4,-0.30500000000000005,3.914607456496952
2022Q1,2022Q1,0.30068965517241375,4.567749594508954
2022Q2,2022Q2,0.01183333333333336,3.7356539107956634
2022Q3,2022Q3,-0.07312500000000004,2.1368274027647507
