,date,quarter,price,shares_est,market_cap
0,2011-09-30,2011Q3,3.2,11199674.664497765,35838958926
1,2011-12-30,2011Q4,2.4,11199934.426229509,26879842623
2,2012-03-30,2012Q1,3.5,11199712.194206344,39198992680
3,2012-09-28,2012Q3,2.8,11199951.97790984,31359865538
4,2012-12-28,2012Q4,13.6,11199897.313024132,152318603457
5,2013-03-29,2013Q1,13.3,11200035.394053798,148960470741
6,2013-06-28,2013Q2,13.9,11200220.0220022,155683058306
7,2013-09-30,2013Q3,16.5,11199793.388429752,184796590909
8,2013-12-31,2013Q4,23.3,11200051.295203898,260961195178
9,2014-03-31,2014Q1,30.4,11200019.008696478,340480577864
10,2014-06-30,2014Q2,29.7,11200124.18207002,332643688207
11,2014-09-30,2014Q3,32.3,11200203.072576374,361766559244
12,2014-12-31,2014Q4,29.8,11199810.646813272,333754357275
13,2015-03-31,2015Q1,31.5,11200015.972527253,352800503135
14,2015-06-30,2015Q2,31.0,11199912.736503908,347197294832
15,2015-09-30,2015Q3,31.9,11200089.84389623,357282866020
16,2015-12-31,2015Q4,34.4,11199937.2909699,385277842809
17,2016-03-31,2016Q1,50.0,11200006.509569066,560000325478
18,2016-06-30,2016Q2,54.0,11200153.7426732,604808302104
19,2016-09-30,2016Q3,73.0,11199940.33412888,817595644391
20,2016-12-30,2016Q4,47.2,11199836.72517348,528632293428
21,2017-03-31,2017Q1,49.4,11199897.73598841,553274948158
22,2017-06-30,2017Q2,42.4,11199939.3622006,474877428957
23,2017-09-29,2017Q3,34.45,13663851.5634811,470719686362
24,2017-12-29,2017Q4,38.3,13663836.008460868,523324919124
25,2018-03-30,2018Q1,37.3,13664129.055646185,509672013776
26,2018-06-29,2018Q2,26.0,13664043.228004228,355265123928
27,2018-09-28,2018Q3,30.95,15030323.629377862,465188516329
28,2018-12-28,2018Q4,26.1,15029924.592411552,392281031862
29,2019-03-29,2019Q1,29.15,15029908.437094066,438121830941
30,2019-06-28,2019Q2,27.2,15030165.08861374,408820490410
31,2019-09-30,2019Q3,21.25,15030095.27201496,319389524530
32,2019-12-31,2019Q4,22.6,15030113.76964579,339680571194
33,2020-03-31,2020Q1,20.2,15030255.807115557,303611167304
34,2020-06-30,2020Q2,22.8,15029989.110099684,342683751710
35,2020-09-30,2020Q3,26.2,15030265.125764783,393792946295
36,2020-12-31,2020Q4,27.05,15030256.243566824,406568431388
37,2021-03-31,2021Q1,28.4,15030098.08148308,426854785514
38,2021-06-30,2021Q2,24.55,15030103.952298032,368989052029
39,2021-09-30,2021Q3,31.5,15030199.50449863,473451284392
40,2021-12-31,2021Q4,33.4,15030061.086700246,502004040296
41,2022-03-31,2022Q1,33.15,15030049.786628734,498246150427
42,2022-06-30,2022Q2,24.9,15030191.901939116,374251778358
