,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc,lev
0,2008Q4,96083.0,13697.0,7014893.772358911,,,0.5019206319073086
1,2009Q1,98964.0,14107.0,7015240.660664918,346.8883060067892,0.004944781266761424,0.5219038023831195
2,2009Q2,97772.0,13938.0,7014779.738843449,-460.92182146850973,-0.006570724080133462,0.5651968934018327
3,2009Q3,101624.0,14487.0,7014840.891834058,61.1529906084761,0.0008717658967812656,0.5969380851269659
4,2009Q4,101610.0,14485.0,7014842.940973421,2.049139362759888,2.9211478859932073e-05,0.5767008386968133
5,2010Q1,106979.0,15250.0,7015016.393442623,173.45246920268983,0.0024725882232410285,0.5789063461278722
6,2010Q2,104794.0,14939.0,7014793.493540398,-222.89990222547203,-0.00317756898233327,0.6074990707340677
7,2010Q3,108381.0,15450.0,7014951.456310679,157.96277028135955,0.002251801331273014,0.6148644175199689
8,2010Q4,113077.0,16119.0,7015137.415472424,185.959161744453,0.0026508270719587876,0.636497046915687
9,2011Q1,110904.0,15810.0,7014800.759013283,-336.6564591405913,-0.004799230522805984,0.6439713240515459
10,2011Q2,108890.0,15522.0,7015204.226259503,403.4672462195158,0.005751325737734709,0.6729373864545389
11,2011Q3,113212.0,16139.0,7014808.848131854,-395.37812764849514,-0.005636335019361078,0.6882831819919785
12,2011Q4,112584.0,16049.0,7015016.511932207,207.66380035318434,0.002960275289444553,0.7256581450725201
13,2012Q1,115549.0,16472.0,7014873.725109276,-142.7868229309097,-0.0020354867175985465,0.7168976132400741
14,2012Q2,112490.0,16036.0,7014841.606385632,-32.11872364394367,-0.00045786812370368976,0.7272473765478635
15,2012Q3,117495.0,16749.0,7015045.674368619,204.0679829865694,0.002909004338092728,0.7081340883878775
16,2012Q4,118216.0,16852.0,7014953.714692618,-91.95967600122094,-0.001310909233921445,0.7504633307782225
17,2013Q1,122400.0,17448.0,7015130.674002751,176.95931013301015,0.002522537616994086,0.7377509989935317
18,2013Q2,120089.0,17119.0,7014954.144517787,-176.52948496397585,-0.0025164738261608498,0.7787784712417384
19,2013Q3,124000.0,17676.0,7015161.801312515,207.65679472777992,0.002960114115813095,0.7815705416494408
20,2013Q4,124659.0,17770.0,7015137.8728193585,-23.92849315609783,-0.00034109797398010447,0.7986220364140315
21,2014Q1,127176.0,18129.0,7015058.745656131,-79.12716322764754,-0.0011279615195901919,0.7775379354046653
22,2014Q2,125311.0,17863.0,7015115.042266137,56.29661000613123,0.0008025044445735188,0.7990300389250413
23,2014Q3,128737.0,18352.0,7014875.762859634,-239.2794065028429,-0.0034110284286104015,0.7819905119769309
24,2014Q4,132014.0,18819.0,7014931.71794463,55.955084996297956,0.0007976568731690057,0.8022342322766377
25,2015Q1,135191.0,19272.0,7014892.07139892,-39.64654571004212,-0.0005651768452958641,0.7845056917166161
26,2015Q2,131801.0,18788.0,7015169.2569725355,277.18557361513376,0.00395123144519475,0.7928536615071374
27,2015Q3,135719.0,19347.0,7014989.40404197,-179.85293056536466,-0.0025638375228583398,0.8066696949098094
28,2015Q4,141293.0,20142.0,7014844.603316453,-144.80072551686317,-0.0020642043224792864,0.8321118349408716
29,2016Q1,144514.0,16987.0,8507329.13404368,1492484.5307272272,17.543514623817355,0.805702775820604
30,2016Q2,135900.0,19373.0,7014917.668920663,-1492411.4651230173,-21.274825102154683,0.8257894962397822
31,2016Q3,139269.0,19853.0,7015010.325895331,92.65697466768324,0.001320838749526108,0.808617238865504
32,2016Q4,151384.0,19981.0,7576397.577698814,561387.2518034829,7.409685751654991,0.8070582827047089
33,2017Q1,154429.0,20383.0,7576362.655153804,-34.92254500929266,-0.0004609407785612886,0.7857982015618284
34,2017Q2,149972.0,19795.0,7576256.630462238,-106.02469156682491,-0.0013994337406751255,0.7990042139275821
35,2017Q3,152698.0,20155.0,7576184.569585711,-72.06087652686983,-0.0009511499603132074,0.8040833807361745
36,2017Q4,153837.0,20305.0,7576311.253385865,126.6838001543656,0.0016721039555727124,0.7995603886921394
37,2018Q1,151133.0,19948.0,7576348.506115901,37.25273003615439,0.0004916976826776467,0.7945649754788269
38,2018Q2,151572.0,20006.0,7576327.101869439,-21.404246462509036,-0.0002825148145626869,0.8019751263007906
39,2018Q3,153077.0,20205.0,7576194.011383321,-133.09048611763865,-0.001756693214530523,0.8076015700768558
40,2018Q4,155299.0,20498.0,7576300.126841643,106.11545832175761,0.0014006237417365133,0.806839438587286
41,2019Q1,152629.0,20146.0,7576144.147721632,-155.9791200105101,-0.0020588193277370197,0.8032698127368194
42,2019Q2,152286.0,20101.0,7576040.992985424,-103.15473620872945,-0.0013615915793517923,0.8206551683609753
43,2019Q3,153350.0,20241.0,7576206.709154686,165.7161692623049,0.0021873237574426565,0.8200609448119692
44,2019Q4,154283.0,20364.0,7576262.03103516,55.3218804737553,0.0007302001996121109,0.8271244014213391
45,2020Q1,153697.0,20287.0,7576132.498644453,-129.53239070717245,-0.001709742942462382,0.8184672177535091
46,2020Q2,153983.0,20325.0,7576039.360393604,-93.1382508482784,-0.0012293791837353855,0.8276113762613141
47,2020Q3,147406.0,19456.0,7576377.467105263,338.10671165864915,0.0044626434351591375,0.8270260238644779
48,2020Q4,147252.0,19436.0,7576250.257254579,-127.20985068380833,-0.0016790608330552377,0.8413600288280624
49,2021Q1,147073.0,19413.0,7576005.76932983,-244.48792474903166,-0.003227134880741504,0.8274435118964476
50,2021Q2,147219.0,19432.0,7576111.568546727,105.79921689722687,0.0013964844094491284,0.8260180520483753
51,2021Q3,147224.0,19432.0,7576368.876080692,257.30753396451473,0.003396185404552553,0.8314319072666744
52,2021Q4,147576.0,19479.0,7576158.940397351,-209.93568334076554,-0.0027710042119279367,0.819021082298682
53,2022Q1,147587.0,19480.0,7576334.702258727,175.76186137553304,0.0023198798400911897,0.8152402641254871
54,2022Q2,147589.0,19481.0,7576048.457471383,-286.2447873437777,-0.0037782861204047275,0.827916856627599
