quarter,amihud,ln_amihud
2008Q1,5.40374997345373,1.6870931520871402
2008Q2,4.542948796766944,1.5135763159162474
2008Q3,0.45051341709380754,-0.7973674197050806
2008Q4,0.25717113178327383,-1.3580135332630612
2009Q1,0.31857540344906893,-1.1438960864667387
2009Q2,0.07620925997105567,-2.5742723017428637
2009Q3,0.03468619855941689,-3.3614134071871407
2009Q4,0.049224151209387855,-3.011370897685594
2010Q1,0.024137809958226748,-3.7239757899541073
2010Q2,0.005072811469051482,-5.283860084689295
2010Q3,0.008529242183582557,-4.76425476274023
2010Q4,0.05289758111065006,-2.9393976668599313
2011Q1,0.0705059842025591,-2.6520576904604103
2011Q2,0.2673740994367874,-1.3191064797505976
2011Q3,0.16171795825055166,-1.8219014595022778
2011Q4,10.711880987233382,2.3713534980987525
2012Q1,0.25498125584157716,-1.3665652430290653
2012Q2,0.6184176181011537,-0.48059129230046715
2012Q3,0.4057333334298089,-0.90205914938965
2012Q4,0.60124730924831,-0.5087489328348661
2013Q1,0.3516076714463729,-1.0452392947334481
2013Q2,0.907434841750806,-0.09713351514448448
2013Q3,1.4302779266911794,0.3578687797169561
2013Q4,2.23965605090431,0.8063223053737065
2014Q1,0.3802562303077573,-0.9669099632096861
2014Q2,0.7965209028852437,-0.22750190655486263
2014Q3,0.33808284335286054,-1.0844643148537898
2014Q4,13.395354053468054,2.5949079344104584
2015Q1,2.693839565455141,0.9909675236740701
2015Q2,3.367963476342145,1.214308252004815
2015Q3,9.86710440519329,2.289206437069002
2015Q4,3.199881096732801,1.1631136518443326
2016Q1,7.659030599226187,2.03588542211809
2016Q2,4.435859949137232,1.489721497559893
2016Q3,1.1264309982968463,0.11905422583776376
2016Q4,2.656113462228492,0.9768639499142824
2017Q1,2.972945019995391,1.0895530507388025
2017Q2,7.34460234912623,1.993965669171332
2017Q3,4.9699133257500225,1.6034024004695508
2017Q4,11.97909775412318,2.48316327717363
2018Q1,14.190300032080307,2.6525586348582393
2018Q2,6.153754758961584,1.8170624254333152
2018Q3,11.157442279980437,2.412106744304271
2018Q4,24.93576388893698,3.21630307373786
2019Q1,11.847589959098922,2.4721244679178374
2019Q2,25.98845496389317,3.2576523995563313
2019Q3,9.575749424247007,2.2592338008547252
2019Q4,9.59713111557969,2.2614642116844683
2020Q1,11.359516450759209,2.4300558464327544
2020Q2,2.9815032208387056,1.0924276098550352
2020Q3,2.4473664994059923,0.8950125482376126
2020Q4,6.417710502595187,1.859061434564542
2021Q1,2.31285949873106,0.8384846372326876
2021Q2,0.7325001555172139,-0.31129172578074754
2021Q3,0.7201525382154994,-0.3282922307782689
2021Q4,0.067973502153462,-2.68863732396255
2022Q1,0.07380962115200139,-2.6062661879595703
2022Q2,0.28029720700938404,-1.2719047851514984
2022Q3,0.6873248993057003,-0.37494817379988704
