quarter,amihud,ln_amihud
2012Q4,10.91335191484249,2.389986985916297
2013Q1,37.91069070955921,3.635233149081581
2013Q2,35.907570324285565,3.580948145806517
2013Q3,28.91562482291946,3.364382100331215
2013Q4,24.92065086204787,3.215696811637888
2014Q1,23.10342618756968,3.139980926337664
2014Q2,49.095747696271715,3.8937724260861324
2014Q3,34.89549588822028,3.552357763235609
2014Q4,30.673053509779326,3.423384533319687
2015Q1,6.40026771614758,1.8563398201388084
2015Q2,4.727252749051705,1.5533442196119873
2015Q3,4.068917636594399,1.403377027132308
2015Q4,4.432903887397232,1.4890548743632548
2016Q1,3.3833825883625184,1.218875974850423
2016Q2,0.09051546701916968,-2.402234536589905
2016Q3,0.5676759450968517,-0.566204542264672
2016Q4,1.1647079695608686,0.1524703856898782
2017Q1,1.9435667435297688,0.6645248126447147
2017Q2,3.551512727807076,1.2673736332327992
2017Q3,4.125304044825275,1.4171397249067854
2017Q4,1.953227058548408,0.6694829065542226
2018Q1,4.80382130475129,1.5694117063467397
2018Q2,9.344562569459066,2.2347946307652995
2018Q3,0.5291949217530706,-0.6363984428700121
2018Q4,0.6247402873988733,-0.4704192557682763
2019Q1,1.6383268971057405,0.4936755364018837
2019Q2,6.098024619419807,1.8079648858520763
2019Q3,2.985696760362192,1.0938331401630739
2019Q4,1.7626749778596917,0.5668325289947953
2020Q1,1.3410609424414688,0.29346104878629037
2020Q2,0.07084288912588746,-2.6472906830780314
2020Q3,0.042601840686729196,-3.1558578180316106
2020Q4,0.03211403666538743,-3.4384620651293374
2021Q1,0.05296287430821765,-2.9381640956346997
2021Q2,0.027637348899259066,-3.588587200049734
2021Q3,0.030567386058693784,-3.487821653483954
2021Q4,0.01747076919262065,-4.047226126462524
2022Q1,0.003689259170106408,-5.602329607994908
2022Q2,0.0057613080946630315,-5.1565907302896985
2022Q3,0.017396328359914438,-4.0514961088262185
